발표시각,지역,해당지역,특보종류,특보수준,특보명령,발효시각
2023-09-30 20:40:00,부산·울산·경상남도,부산,폭풍해일,주의보,발표,2023-09-30 20:40:00
2023-09-30 22:20:00,부산·울산·경상남도,"경상남도(거제), 부산",폭풍해일,주의보,해제,2023-09-30 22:20:00
2023-10-08 06:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2023-10-08 06:00:00
2023-10-08 14:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,해제,2023-10-08 15:00:00
2023-11-06 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2023-11-06 02:00:00
2023-11-06 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2023-11-06 02:00:00
2023-11-06 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2023-11-06 02:00:00
2023-11-06 01:30:00,부산·울산·경상남도,"경상남도(김해, 하동, 산청, 통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,발표,2023-11-06 01:30:00
2023-11-07 06:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-11-07 07:00:00
2023-11-07 09:00:00,부산·울산·경상남도,"경상남도(통영, 사천, 거제, 고성, 남해), 부산, 울산",강풍,주의보,해제,2023-11-07 10:00:00
2023-11-12 09:00:00,부산·울산·경상남도,"부산, 울산",건조,주의보,발표,2023-11-12 09:00:00
2023-11-16 11:00:00,부산·울산·경상남도,"부산, 울산",건조,주의보,해제,2023-11-16 11:00:00
2023-11-18 02:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 산청, 통영, 거제, 고성, 남해), 부산, 울산",강풍,주의보,발표,2023-11-18 02:00:00
2023-11-18 22:00:00,부산·울산·경상남도,"경상남도(창원, 김해, 통영, 거제, 고성, 남해), 부산, 울산",강풍,주의보,해제,2023-11-18 23:00:00
2023-11-23 16:00:00,부산·울산·경상남도,"부산, 울산",한파,주의보,발표,2023-11-23 21:00:00
2023-11-24 11:00:00,부산·울산·경상남도,"부산, 울산",한파,주의보,해제,2023-11-24 11:00:00
2023-11-24 11:00:00,부산·울산·경상남도,"부산, 울산",건조,주의보,발표,2023-11-24 11:00:00
2023-12-08 16:00:00,부산·울산·경상남도,"부산, 울산",건조,주의보,해제,2023-12-08 18:00:00
2023-12-11 10:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남중부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-12-11 11:00:00
2023-12-11 10:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남중부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-12-11 11:00:00
2023-12-11 10:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남중부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2023-12-11 11:00:00
2023-12-11 11:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2023-12-11 11:00:00
2023-12-11 11:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2023-12-11 12:00:00
2023-12-12 13:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2023-12-12 15:00:00
2023-12-12 13:10:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2023-12-12 13:10:00
2023-12-12 21:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-12-12 22:00:00
2023-12-15 15:00:00,부산·울산·경상남도,"경상남도(산청, 통영, 거제, 남해), 부산, 울산",강풍,주의보,발표,2023-12-15 16:00:00
2023-12-15 15:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,발표,2023-12-15 16:00:00
2023-12-15 15:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,발표,2023-12-15 18:00:00
2023-12-16 10:00:00,부산·울산·경상남도,"경상남도(김해, 함안, 하동, 함양, 통영, 고성), 부산, 울산",한파,주의보,발표,2023-12-16 21:00:00
2023-12-17 05:00:00,부산·울산·경상남도,"경상남도(의령, 산청, 통영, 거제, 남해), 부산, 울산",강풍,주의보,해제,2023-12-17 05:00:00
2023-12-17 05:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2023-12-17 07:00:00
2023-12-17 10:00:00,부산·울산·경상남도,"경상남도(김해, 함안, 하동, 함양, 통영, 고성), 부산, 울산",한파,주의보,해제,2023-12-17 10:00:00
2023-12-18 10:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양), 부산, 울산",건조,주의보,발표,2023-12-18 10:00:00
2023-12-28 16:00:00,부산·울산·경상남도,"부산, 울산",건조,주의보,해제,2023-12-28 16:00:00
2024-01-07 10:00:00,부산·울산·경상남도,"경상남도(창원), 부산, 울산",건조,주의보,발표,2024-01-07 10:00:00
2024-01-09 16:00:00,부산·울산·경상남도,"경상남도(창원), 부산, 울산",건조,주의보,해제,2024-01-09 16:00:00
2024-01-10 11:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 동해남부남쪽안쪽먼바다, 동해남부남쪽바깥먼바다, 남해동부앞바다(부산앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-01-10 14:00:00
2024-01-10 18:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,해제,2024-01-10 20:00:00
2024-01-15 10:00:00,부산·울산·경상남도,"경상남도(창원), 부산, 울산",건조,주의보,발표,2024-01-15 10:00:00
2024-01-17 14:00:00,부산·울산·경상남도,"경상남도(창원), 부산, 울산",건조,주의보,해제,2024-01-17 14:00:00
2024-01-18 18:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-01-18 21:00:00
2024-01-18 18:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-01-18 21:00:00
2024-01-20 01:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산, 울산",강풍,주의보,발표,2024-01-20 01:00:00
2024-01-21 03:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",강풍,주의보,해제,2024-01-21 04:00:00
2024-01-21 10:10:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-01-21 11:00:00
2024-01-21 13:40:00,부산·울산·경상남도,부산앞바다( 동부평수구역 ),풍랑,주의보,해제,2024-01-21 14:40:00
2024-01-21 15:30:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,해제,2024-01-21 16:30:00
2024-01-22 10:00:00,부산·울산·경상남도,"경상남도(양산, 합천), 부산",한파,주의보,발표,2024-01-22 10:00:00
2024-01-22 11:00:00,부산·울산·경상남도,"경상남도(산청, 통영, 거제, 남해), 부산, 울산",강풍,주의보,발표,2024-01-22 12:00:00
2024-01-23 07:10:00,부산·울산·경상남도,"울산앞바다( 연안바다 ), 부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남부평수구역 , 남해군연안바다 ), 경남중부남해앞바다( 평수구역 , 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2024-01-23 07:10:00
2024-01-23 10:00:00,부산·울산·경상남도,"경상남도(양산, 합천), 부산",한파,주의보,해제,2024-01-23 10:00:00
2024-01-23 16:10:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남해군연안바다 ), 경남중부남해앞바다( 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,발표,2024-01-23 17:00:00
2024-01-23 16:10:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남해군연안바다 ), 경남중부남해앞바다( 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,발표,2024-01-23 17:00:00
2024-01-24 08:40:00,부산·울산·경상남도,"울산앞바다( 평수구역 , 연안바다 ), 부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 남부평수구역 ), 경남중부남해앞바다( 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2024-01-24 08:40:00
2024-01-24 13:00:00,부산·울산·경상남도,"경상남도(산청, 통영, 거제), 부산, 울산",강풍,주의보,해제,2024-01-24 13:00:00
2024-01-25 04:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-01-25 06:00:00
2024-01-25 10:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양), 부산, 울산",건조,주의보,발표,2024-01-25 10:00:00
2024-01-30 10:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양), 부산, 울산",건조,주의보,해제,2024-01-30 10:00:00
2024-02-01 14:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-02-01 16:00:00
2024-02-01 14:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-02-01 16:00:00
2024-02-01 14:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-02-01 16:00:00
2024-02-02 06:30:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-02-02 06:30:00
2024-02-02 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-02-02 11:00:00
2024-02-05 00:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2024-02-05 02:00:00
2024-02-05 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,발표,2024-02-05 02:00:00
2024-02-05 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,경보,변경,2024-02-05 10:00:00
2024-02-05 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,경보,변경,2024-02-05 10:00:00
2024-02-05 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,경보,변경,2024-02-05 10:00:00
2024-02-05 20:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-02-05 20:00:00
2024-02-05 20:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,변경,2024-02-05 20:00:00
2024-02-06 04:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-02-06 06:00:00
2024-02-15 18:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2024-02-15 20:00:00
2024-02-15 18:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2024-02-15 21:00:00
2024-02-16 10:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다)",풍랑,주의보,해제,2024-02-16 11:00:00
2024-02-18 22:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-02-19 00:00:00
2024-02-18 22:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-02-19 00:00:00
2024-02-19 03:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2024-02-19 03:00:00
2024-02-19 05:30:00,부산·울산·경상남도,"경상남도(거제), 부산",호우,주의보,발표,2024-02-19 05:30:00
2024-02-19 08:40:00,부산·울산·경상남도,"경상남도(창원, 김해, 거제), 부산",호우,주의보,해제,2024-02-19 08:40:00
2024-02-19 09:30:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,해제,2024-02-19 09:30:00
2024-02-19 13:40:00,부산·울산·경상남도,"울산앞바다( 평수구역 , 연안바다 ), 부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남부평수구역 , 남해군연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2024-02-19 13:40:00
2024-02-19 14:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-02-19 16:00:00
2024-02-20 10:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-02-20 10:00:00
2024-02-20 10:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-02-20 11:00:00
2024-02-22 20:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,해제,2024-02-22 20:00:00
2024-02-23 07:20:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-02-23 07:20:00
2024-02-23 17:50:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-02-23 17:50:00
2024-02-24 10:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-02-24 12:00:00
2024-02-27 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-02-27 02:00:00
2024-02-27 11:30:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-02-27 14:00:00
2024-03-01 05:00:00,부산·울산·경상남도,"경상남도(산청, 거제), 부산, 울산",강풍,주의보,발표,2024-03-01 05:00:00
2024-03-01 22:00:00,부산·울산·경상남도,"경상남도(산청, 거제), 부산, 울산",강풍,주의보,해제,2024-03-01 22:00:00
2024-03-05 09:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,발표,2024-03-05 11:00:00
2024-03-05 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남중부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-05 11:00:00
2024-03-05 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남중부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-05 11:00:00
2024-03-06 15:00:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-03-06 15:00:00
2024-03-06 22:20:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-03-06 22:20:00
2024-03-07 06:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-03-07 06:00:00
2024-03-07 06:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,해제,2024-03-07 07:00:00
2024-03-07 06:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,해제,2024-03-07 08:00:00
2024-03-16 10:00:00,부산·울산·경상남도,"경상남도(창원, 밀양, 산청, 합천), 부산",건조,주의보,발표,2024-03-16 10:00:00
2024-03-19 15:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-03-19 15:00:00
2024-03-19 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-19 18:00:00
2024-03-19 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-19 18:00:00
2024-03-19 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-19 18:00:00
2024-03-19 21:10:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남해군연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,발표,2024-03-19 22:00:00
2024-03-19 21:10:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남해군연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,발표,2024-03-19 22:00:00
2024-03-20 07:10:00,부산·울산·경상남도,"울산앞바다( 평수구역 , 연안바다 ), 부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 경남서부남해앞바다( 동부평수구역 , 서부평수구역 , 남해군연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2024-03-20 08:00:00
2024-03-20 14:00:00,부산·울산·경상남도,"경상남도(산청, 거제), 부산, 울산",강풍,주의보,해제,2024-03-20 14:00:00
2024-03-20 16:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,해제,2024-03-20 18:00:00
2024-03-22 16:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 의령, 창녕, 산청, 함양, 합천, 사천, 거제, 남해), 부산, 울산",건조,주의보,해제,2024-03-22 16:00:00
2024-03-22 16:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 남해), 부산, 울산",강풍,주의보,발표,2024-03-22 18:00:00
2024-03-22 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-22 18:00:00
2024-03-22 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-22 18:00:00
2024-03-23 09:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-03-23 09:00:00
2024-03-23 09:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-03-23 10:00:00
2024-03-25 13:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-03-25 14:00:00
2024-03-25 13:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-25 14:00:00
2024-03-26 13:20:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-03-26 13:20:00
2024-03-26 14:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-03-26 14:00:00
2024-03-27 00:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-03-27 01:00:00
2024-03-27 00:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-03-27 02:00:00
2024-03-28 11:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-03-28 11:00:00
2024-03-28 11:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-28 13:00:00
2024-03-28 11:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-28 13:00:00
2024-03-28 11:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-28 13:00:00
2024-03-28 16:00:00,부산·울산·경상남도,"경상남도(거제), 부산",호우,주의보,발표,2024-03-28 16:00:00
2024-03-28 20:00:00,부산·울산·경상남도,"경상남도(거제), 부산",호우,주의보,해제,2024-03-28 20:00:00
2024-03-28 21:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-03-28 21:00:00
2024-03-29 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-03-29 01:00:00
2024-03-29 12:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-03-29 13:00:00
2024-03-29 12:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-03-29 14:00:00
2024-03-29 14:50:00,부산·울산·경상남도,부산앞바다( 동부평수구역 ),풍랑,주의보,발표,2024-03-29 14:50:00
2024-03-29 15:50:00,부산·울산·경상남도,"부산앞바다( 서부평수구역 , 연안바다 )",풍랑,주의보,발표,2024-03-29 15:50:00
2024-03-29 21:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,해제,2024-03-29 21:00:00
2024-03-29 21:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-03-29 22:00:00
2024-03-29 21:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-03-29 23:00:00
2024-04-03 16:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-04-03 18:00:00
2024-04-03 18:10:00,부산·울산·경상남도,부산앞바다( 서부평수구역 ),풍랑,주의보,해제,2024-04-03 18:10:00
2024-04-04 09:10:00,부산·울산·경상남도,"울산앞바다( 평수구역 , 연안바다 ), 부산앞바다( 동부평수구역 , 연안바다 )",풍랑,주의보,해제,2024-04-04 09:10:00
2024-04-04 16:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-04-04 19:00:00
2024-04-09 02:00:00,부산·울산·경상남도,"경상남도(거제), 부산, 울산",강풍,주의보,발표,2024-04-09 04:00:00
2024-04-09 02:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-04-09 04:00:00
2024-04-09 02:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-04-09 04:00:00
2024-04-09 22:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,해제,2024-04-09 22:00:00
2024-04-09 22:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,해제,2024-04-10 00:00:00
2024-04-10 00:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-04-10 02:00:00
2024-04-15 09:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 고성, 남해), 부산",강풍,주의보,발표,2024-04-15 10:00:00
2024-04-15 09:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-04-15 11:00:00
2024-04-15 18:00:00,부산·울산·경상남도,"경상남도(통영, 거제, 고성, 남해), 부산",강풍,주의보,해제,2024-04-15 18:00:00
2024-04-15 21:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-04-15 22:00:00
2024-04-15 21:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-04-15 23:00:00
2024-04-22 12:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,발표,2024-04-22 15:00:00
2024-04-24 03:00:00,부산·울산·경상남도,부산앞바다( 동부평수구역 ),풍랑,주의보,해제,2024-04-24 03:00:00
2024-04-24 03:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다), 남해동부안쪽먼바다",풍랑,주의보,해제,2024-04-24 05:00:00
2024-04-29 11:00:00,부산·울산·경상남도,"동해남부앞바다(울산앞바다), 동해남부남쪽안쪽먼바다, 남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,발표,2024-04-29 13:00:00
2024-04-30 00:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-04-30 02:00:00
2024-05-05 16:00:00,부산·울산·경상남도,"부산, 울산",강풍,주의보,발표,2024-05-05 18:00:00
2024-05-05 16:00:00,부산·울산·경상남도,남해동부앞바다(부산앞바다),풍랑,주의보,발표,2024-05-05 18:00:00
2024-05-05 20:00:00,부산·울산·경상남도,"경상남도(통영, 거제), 부산",호우,주의보,발표,2024-05-05 20:00:00
2024-05-06 04:00:00,부산·울산·경상남도,"경상남도(양산, 창원, 김해, 밀양, 통영, 거제, 고성), 부산",호우,주의보,해제,2024-05-06 04:00:00
2024-05-06 04:00:00,부산·울산·경상남도,"경상남도(창원, 통영, 거제, 고성), 부산",강풍,주의보,해제,2024-05-06 05:00:00
2024-05-06 09:00:00,부산·울산·경상남도,"부산앞바다( 동부평수구역 , 서부평수구역 , 연안바다 ), 거제시동부앞바다( 연안바다 )",풍랑,주의보,해제,2024-05-06 10:00:00
2024-05-06 10:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-05-06 11:00:00
2024-05-06 10:00:00,부산·울산·경상남도,"남해동부앞바다(부산앞바다, 경남서부남해앞바다, 거제시동부앞바다)",풍랑,주의보,해제,2024-05-06 12:00:00
